book_title,detail_url,image_url,book_price,inventory_status
Fool Me Once,http://books.toscrape.com/catalogue/fool-me-once_374/index.html,http://books.toscrape.com/media/cache/b6/9c/b69c4ea86e09921aabc4e0431a8273a5.jpg,£16.96,In stock
Find Her (Detective D.D. Warren #8),http://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html,http://books.toscrape.com/media/cache/f6/f2/f6f2094e8a318093fa53784df2bfeab8.jpg,£22.37,In stock
Evicted: Poverty and Profit in the American City,http://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html,http://books.toscrape.com/media/cache/d0/4f/d04f8176cf0527b293114173d01999d7.jpg,£42.27,In stock
Drama,http://books.toscrape.com/catalogue/drama_371/index.html,http://books.toscrape.com/media/cache/68/ce/68ce8be6a167f510d07a7da637b62c6f.jpg,£38.70,In stock
Dracula the Un-Dead,http://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html,http://books.toscrape.com/media/cache/13/ff/13fffcde653948339d3427184b7bd0b5.jpg,£35.63,In stock
Digital Fortress,http://books.toscrape.com/catalogue/digital-fortress_369/index.html,http://books.toscrape.com/media/cache/5c/77/5c770b251d27aeef263f8ae974ca02e0.jpg,£58.00,In stock
"Death Note, Vol. 5: Whiteout (Death Note #5)",http://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html,http://books.toscrape.com/media/cache/4e/c1/4ec161cc09ee437c9eda6d437d232a11.jpg,£52.41,In stock
"Data, A Love Story: How I Gamed Online Dating to Meet My Match",http://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html,http://books.toscrape.com/media/cache/1f/d8/1fd8340d9b3fd95861f0407b4dbb0fa7.jpg,£32.35,In stock
Critique of Pure Reason,http://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html,http://books.toscrape.com/media/cache/12/6e/126ef8f6473b81808ebbb9cff155e883.jpg,£20.75,In stock
Booked,http://books.toscrape.com/catalogue/booked_365/index.html,http://books.toscrape.com/media/cache/8f/46/8f46bb13feb3a4440a27dfcf688fbaa6.jpg,£17.49,In stock
"Blue Lily, Lily Blue (The Raven Cycle #3)",http://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html,http://books.toscrape.com/media/cache/db/14/db14903b3a56a297ef6aefe7624d637f.jpg,£34.13,In stock
Approval Junkie: Adventures in Caring Too Much,http://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html,http://books.toscrape.com/media/cache/17/aa/17aacb738eace89a635a4eb47a94c11d.jpg,£58.81,In stock
An Abundance of Katherines,http://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html,http://books.toscrape.com/media/cache/ed/45/ed4517339d4780f4158c485c83850d20.jpg,£10.00,In stock
America's War for the Greater Middle East: A Military History,http://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html,http://books.toscrape.com/media/cache/eb/17/eb178eceef1e9290591cabd5155571a3.jpg,£51.22,In stock
Alight (The Generations Trilogy #2),http://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html,http://books.toscrape.com/media/cache/5e/f3/5ef34ba3e937218db15178a1a5ce195f.jpg,£58.59,In stock
A Girl's Guide to Moving On (New Beginnings #2),http://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html,http://books.toscrape.com/media/cache/f7/a9/f7a90a63f66ac92cc280def001970ed2.jpg,£31.30,In stock
A Game of Thrones (A Song of Ice and Fire #1),http://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html,http://books.toscrape.com/media/cache/13/d1/13d11b26b46484ee73e9923ff307a7b4.jpg,£46.42,In stock
A Feast for Crows (A Song of Ice and Fire #4),http://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html,http://books.toscrape.com/media/cache/b3/6b/b36b278233baf55ebaad761d8d3d0fec.jpg,£17.21,In stock
A Clash of Kings (A Song of Ice and Fire #2),http://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html,http://books.toscrape.com/media/cache/1a/29/1a298a157f4113d6e0127521aaa1f5f0.jpg,£10.79,In stock
Vogue Colors A to Z: A Fashion Coloring Book,http://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html,http://books.toscrape.com/media/cache/1f/55/1f5541682b39b390a3db41430922d510.jpg,£52.35,In stock
The Shining (The Shining #1),http://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html,http://books.toscrape.com/media/cache/db/96/db9686744f93c0e9ff3945144827f99a.jpg,£27.88,In stock
The Pilgrim's Progress,http://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html,http://books.toscrape.com/media/cache/45/bb/45bb59d19eb3aa868293d44809078418.jpg,£50.26,In stock
The Perfect Play (Play by Play #1),http://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html,http://books.toscrape.com/media/cache/40/16/4016ffba678f309171d8130135f6eb8e.jpg,£59.99,In stock
The Passion of Dolssa,http://books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html,http://books.toscrape.com/media/cache/6b/82/6b822681c4035131560d40dd3b5a6a2e.jpg,£28.32,In stock
The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,http://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html,http://books.toscrape.com/media/cache/2d/32/2d32efe1c5f97510596a2cc21c5daf5d.jpg,£38.71,In stock
The Hunger Games (The Hunger Games #1),http://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html,http://books.toscrape.com/media/cache/41/c7/41c72a9c7733fc5f7434b2fa33060c54.jpg,£29.85,In stock
The Hound of the Baskervilles (Sherlock Holmes #5),http://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html,http://books.toscrape.com/media/cache/1f/b0/1fb03cdabe6001c8a2620f65e025cbd5.jpg,£14.82,In stock
The Gunning of America: Business and the Making of American Gun Culture,http://books.toscrape.com/catalogue/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html,http://books.toscrape.com/media/cache/28/a8/28a8784d0b38b148a35bce421dc16910.jpg,£16.81,In stock
The Geography of Bliss: One Grump's Search for the Happiest Places in the World,http://books.toscrape.com/catalogue/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html,http://books.toscrape.com/media/cache/bd/a0/bda0fa21e6d06862920c0eedecc6201e.jpg,£28.23,In stock
The Demonists (Demonist #1),http://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html,http://books.toscrape.com/media/cache/1a/d2/1ad2a260776198051f4d1849be347cc6.jpg,£52.11,In stock
"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",http://books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html,http://books.toscrape.com/media/cache/47/71/477173fe3000a6da4b241c2e71a21418.jpg,£27.88,In stock
The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),http://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html,http://books.toscrape.com/media/cache/ee/d4/eed4d5d63d13f0aa86575c90f8ccacb7.jpg,£59.71,In stock
The Beast (Black Dagger Brotherhood #14),http://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html,http://books.toscrape.com/media/cache/1b/3f/1b3f5057f9e7f7cb81a8c10b58024145.jpg,£46.08,In stock
Some Women,http://books.toscrape.com/catalogue/some-women_341/index.html,http://books.toscrape.com/media/cache/27/b7/27b7f4ec590965b5acc15dc4b1376684.jpg,£13.73,In stock
Shopaholic Ties the Knot (Shopaholic #3),http://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html,http://books.toscrape.com/media/cache/ac/ba/acba5e4e1813b8c1fff4890f1efef3ab.jpg,£48.39,In stock
Paper and Fire (The Great Library #2),http://books.toscrape.com/catalogue/paper-and-fire-the-great-library-2_339/index.html,http://books.toscrape.com/media/cache/a7/04/a704d4248b21c0cdd8038c1b8345ed17.jpg,£49.45,In stock
Outlander (Outlander #1),http://books.toscrape.com/catalogue/outlander-outlander-1_338/index.html,http://books.toscrape.com/media/cache/b1/0b/b10ba73e67297fc8ed9e877bdcf60813.jpg,£19.67,In stock
"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",http://books.toscrape.com/catalogue/orchestra-of-exiles-the-story-of-bronislaw-huberman-the-israel-philharmonic-and-the-one-thousand-jews-he-saved-from-nazi-horrors_337/index.html,http://books.toscrape.com/media/cache/15/de/15de75548ee9a4c6be1420ee309c03e0.jpg,£12.36,In stock
No One Here Gets Out Alive,http://books.toscrape.com/catalogue/no-one-here-gets-out-alive_336/index.html,http://books.toscrape.com/media/cache/7a/7e/7a7eb52e7075a5305522948375c1316e.jpg,£20.02,In stock
Night Shift (Night Shift #1-20),http://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html,http://books.toscrape.com/media/cache/c0/02/c0029d48c2588e6d2a6a31c9f96088ba.jpg,£12.75,In stock
Needful Things,http://books.toscrape.com/catalogue/needful-things_334/index.html,http://books.toscrape.com/media/cache/2d/e0/2de0eff716ca13d12cf5420e88e1a8b3.jpg,£47.51,In stock
Mockingjay (The Hunger Games #3),http://books.toscrape.com/catalogue/mockingjay-the-hunger-games-3_333/index.html,http://books.toscrape.com/media/cache/76/b4/76b462eda7a84ccf39a543d63c695ca7.jpg,£20.44,In stock
Misery,http://books.toscrape.com/catalogue/misery_332/index.html,http://books.toscrape.com/media/cache/7c/93/7c9302e392e128881e926d19f761da33.jpg,£34.79,In stock
Little Women (Little Women #1),http://books.toscrape.com/catalogue/little-women-little-women-1_331/index.html,http://books.toscrape.com/media/cache/81/f5/81f559ebe403317226fa8b611e35ce8a.jpg,£28.07,In stock
It,http://books.toscrape.com/catalogue/it_330/index.html,http://books.toscrape.com/media/cache/f7/b7/f7b73392b12909a1e8261ef3f96c5fd1.jpg,£25.01,In stock
Harry Potter and the Sorcerer's Stone (Harry Potter #1),http://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html,http://books.toscrape.com/media/cache/04/c8/04c8a51d23d4335d300324e917ca4d8f.jpg,£13.90,In stock
Harry Potter and the Prisoner of Azkaban (Harry Potter #3),http://books.toscrape.com/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html,http://books.toscrape.com/media/cache/d1/fb/d1fbdddb0d4fb0c445a33c6d003d0990.jpg,£24.17,In stock
Harry Potter and the Order of the Phoenix (Harry Potter #5),http://books.toscrape.com/catalogue/harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html,http://books.toscrape.com/media/cache/96/11/9611147982037cd7d79483452938c10f.jpg,£31.63,In stock
Harry Potter and the Half-Blood Prince (Harry Potter #6),http://books.toscrape.com/catalogue/harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html,http://books.toscrape.com/media/cache/c8/24/c8248518fb59de3a798a4b5baae949b5.jpg,£48.75,In stock
Harry Potter and the Chamber of Secrets (Harry Potter #2),http://books.toscrape.com/catalogue/harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html,http://books.toscrape.com/media/cache/fc/08/fc08dcfc1ae86bbd5bc0bca74c9b6d3d.jpg,£14.74,In stock
Gone with the Wind,http://books.toscrape.com/catalogue/gone-with-the-wind_324/index.html,http://books.toscrape.com/media/cache/27/82/2782701b5c877cb063065b9fc14c5b13.jpg,£32.49,In stock
God Is Not Great: How Religion Poisons Everything,http://books.toscrape.com/catalogue/god-is-not-great-how-religion-poisons-everything_323/index.html,http://books.toscrape.com/media/cache/d2/80/d280aed3d0c46653a9c33f76559e9e6d.jpg,£27.80,In stock
Girl With a Pearl Earring,http://books.toscrape.com/catalogue/girl-with-a-pearl-earring_322/index.html,http://books.toscrape.com/media/cache/b7/ad/b7ad37d93d8401c84d7325aa645ff6d5.jpg,£26.77,In stock
"Fruits Basket, Vol. 4 (Fruits Basket #4)",http://books.toscrape.com/catalogue/fruits-basket-vol-4-fruits-basket-4_321/index.html,http://books.toscrape.com/media/cache/38/79/38794d8729a111018260d931e7101de2.jpg,£50.44,In stock
Far From True (Promise Falls Trilogy #2),http://books.toscrape.com/catalogue/far-from-true-promise-falls-trilogy-2_320/index.html,http://books.toscrape.com/media/cache/87/54/8754267f27581996f93e8d94d3c04bf9.jpg,£34.93,In stock
Dark Lover (Black Dagger Brotherhood #1),http://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html,http://books.toscrape.com/media/cache/3c/a2/3ca2e61181fc1122658af8f85354bae8.jpg,£12.87,In stock
Confessions of a Shopaholic (Shopaholic #1),http://books.toscrape.com/catalogue/confessions-of-a-shopaholic-shopaholic-1_318/index.html,http://books.toscrape.com/media/cache/e3/b5/e3b5a3dcc2993295f5a6fb429052799c.jpg,£48.94,In stock
Changing the Game (Play by Play #2),http://books.toscrape.com/catalogue/changing-the-game-play-by-play-2_317/index.html,http://books.toscrape.com/media/cache/57/47/57472d9c6d483bee9c38c90bfa10b3ee.jpg,£13.38,In stock
Candide,http://books.toscrape.com/catalogue/candide_316/index.html,http://books.toscrape.com/media/cache/e3/c4/e3c4aba2409bb769a6488805e3fc4709.jpg,£58.63,In stock
Can You Keep a Secret?,http://books.toscrape.com/catalogue/can-you-keep-a-secret_315/index.html,http://books.toscrape.com/media/cache/72/73/7273ff1bfe3b0a6aab7f54ddf9be7b44.jpg,£21.94,In stock
Atlas Shrugged,http://books.toscrape.com/catalogue/atlas-shrugged_314/index.html,http://books.toscrape.com/media/cache/a5/4f/a54fea8d034eba2ee4d1b8af30f1a308.jpg,£26.58,In stock
Animal Farm,http://books.toscrape.com/catalogue/animal-farm_313/index.html,http://books.toscrape.com/media/cache/10/db/10db56354b4550d92270c6f097d9bebc.jpg,£57.22,In stock
A Walk to Remember,http://books.toscrape.com/catalogue/a-walk-to-remember_312/index.html,http://books.toscrape.com/media/cache/fa/1b/fa1b0fac146201645c740b02802e2211.jpg,£56.43,In stock
A New Earth: Awakening to Your Life's Purpose,http://books.toscrape.com/catalogue/a-new-earth-awakening-to-your-lifes-purpose_311/index.html,http://books.toscrape.com/media/cache/83/c8/83c834b3779be4e577c37ead6d2acf65.jpg,£55.65,In stock
"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",http://books.toscrape.com/catalogue/a-history-of-god-the-4000-year-quest-of-judaism-christianity-and-islam_310/index.html,http://books.toscrape.com/media/cache/71/91/7191a7d76eb6c3a18259541e2c038ae3.jpg,£27.62,In stock
'Salem's Lot,http://books.toscrape.com/catalogue/salems-lot_309/index.html,http://books.toscrape.com/media/cache/ee/d3/eed3afc5e444e3da5eec34e2b0036ec7.jpg,£49.56,In stock
Zero History (Blue Ant #3),http://books.toscrape.com/catalogue/zero-history-blue-ant-3_308/index.html,http://books.toscrape.com/media/cache/74/52/74524b04dc99cbfc7bf5d37fcc1489ab.jpg,£34.77,In stock
Wuthering Heights,http://books.toscrape.com/catalogue/wuthering-heights_307/index.html,http://books.toscrape.com/media/cache/93/4e/934e966c1ddf559d3ac2b5c1407aaf1e.jpg,£17.73,In stock
World War Z: An Oral History of the Zombie War,http://books.toscrape.com/catalogue/world-war-z-an-oral-history-of-the-zombie-war_306/index.html,http://books.toscrape.com/media/cache/7e/bf/7ebfa1c62b21beeaad37a6474a39cfe8.jpg,£21.80,In stock
Wild: From Lost to Found on the Pacific Crest Trail,http://books.toscrape.com/catalogue/wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html,http://books.toscrape.com/media/cache/c8/41/c841873951efb18dea28162452efff58.jpg,£46.02,In stock
"Where'd You Go, Bernadette",http://books.toscrape.com/catalogue/whered-you-go-bernadette_304/index.html,http://books.toscrape.com/media/cache/c6/7e/c67eb0d6e56c4459e8c0d45c08471a89.jpg,£18.13,In stock
When You Are Engulfed in Flames,http://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html,http://books.toscrape.com/media/cache/73/36/733662595aede2dff1a5be1e76a3b936.jpg,£30.89,In stock
We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,http://books.toscrape.com/catalogue/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html,http://books.toscrape.com/media/cache/f6/52/f65271ce557e9192537e24847bbb1210.jpg,£31.95,In stock
We Are All Completely Beside Ourselves,http://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html,http://books.toscrape.com/media/cache/4d/18/4d1891e435c6692c864331c585e0d014.jpg,£24.04,In stock
Walk the Edge (Thunder Road #2),http://books.toscrape.com/catalogue/walk-the-edge-thunder-road-2_300/index.html,http://books.toscrape.com/media/cache/61/2c/612ce7fa4cbee472392ce8721a4e863e.jpg,£32.36,In stock
Voyager (Outlander #3),http://books.toscrape.com/catalogue/voyager-outlander-3_299/index.html,http://books.toscrape.com/media/cache/b5/d8/b5d813da01f2ccd7bcfe34e2b875e752.jpg,£21.07,In stock
Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,http://books.toscrape.com/catalogue/very-good-lives-the-fringe-benefits-of-failure-and-the-importance-of-imagination_298/index.html,http://books.toscrape.com/media/cache/ab/ac/abac4222af5cc296b704a0e5df82e162.jpg,£50.66,In stock
Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,http://books.toscrape.com/catalogue/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html,http://books.toscrape.com/media/cache/80/63/80631f8bca036361343fdce528725654.jpg,£13.66,In stock
"Unstuffed: Decluttering Your Home, Mind, and Soul",http://books.toscrape.com/catalogue/unstuffed-decluttering-your-home-mind-and-soul_296/index.html,http://books.toscrape.com/media/cache/14/07/1407c2d6318956b10abd970c2e83154d.jpg,£58.09,In stock
